issn	homepage
1028-6632	http://www.informaworld.com/openurl?genre=journal&issn=10286632
1028-6861	http://phase.imet.ac.ru/ZAVLABOR/
1028-768X	http://www.neuro.org.tw/magz/magz_index_ontime.asp
1028-7825	http://geneticethics.org
1028-852X	http://ibj.pasteur.ac.ir/
1028-8880	http://www.ansinet.org/pjbs
1028-9623	http://www.medicine.org.hk/hksdv/bulletin.htm
1029-0249	http://www.informaworld.com/openurl?genre=journal&issn=10286608
1029-0257	http://www.informaworld.com/openurl?genre=journal&issn=10618562
1029-0273	http://www.informaworld.com/openurl?genre=journal&issn=0305215X
1029-0311	http://www.informaworld.com/openurl?genre=journal&issn=10485252
1029-0338	http://www.informaworld.com/openurl?genre=journal&issn=01411594
1029-0354	http://www.informaworld.com/openurl?genre=journal&issn=03081060
1029-0397	http://www.informaworld.com/openurl?genre=journal&issn=03067319
1029-0400	http://www.informaworld.com/openurl?genre=journal&issn=00207233
1029-0419	http://www.informaworld.com/openurl?genre=journal&issn=03091929
1029-0427	http://www.oldcitypublishing.com/JMEE/JMEE.html
1029-0435	http://www.informaworld.com/openurl?genre=journal&issn=08927022
1029-046X	http://www.informaworld.com/openurl?genre=journal&issn=1062936X
1029-0540	http://www.ihf-fih.org/jsp/index.jsp?lnk=330
1029-2292	http://www.informaworld.com/openurl?genre=journal&issn=08977194
1029-2322	http://www.informaworld.com/openurl?genre=journal&issn=10559612
1029-2330	http://www.informaworld.com/openurl?genre=journal&issn=1061186X
1029-2365	http://www.informaworld.com/openurl?genre=journal&issn=10425179
1029-2373	http://www.informaworld.com/openurl?genre=journal&issn=10623329
1029-2403	http://www.informaworld.com/openurl?genre=journal&issn=10428194
1029-242X	http://www.hindawi.com/GetVolumes.aspx?journal=jia
1029-2454	http://www.informaworld.com/openurl?genre=journal&issn=08927014
1029-2977	http://www.ams.ac.ir/AIM/
1029-3132	http://apmr.management.ncku.edu.tw/
1029-3507	http://www.cmuh.org.tw/mtjm/
1029-4864	http://www.sadanet.co.za/about/stand.html
1029-4902	http://www.informaworld.com/openurl?genre=journal&issn=02329298
1029-4937	http://www.informaworld.com/openurl?genre=journal&issn=10556788
1029-4945	http://www.informaworld.com/openurl?genre=journal&issn=02331934
1029-5925	http://journals.sabinet.co.za/ej/ejour_forest.html
1029-8428	http://www.fpgrahamco.com/nrjindex.php
1029-8436	http://www.informaworld.com/openurl?genre=journal&issn=10298436
1029-8649	http://musicweb.hmt-hannover.de/escom/english/MusicScE/MSstart.htm
1029-9599	http://www.sibran.ru/English/FIZME.HTM
1030-0112	http://www.tandf.co.uk/journals/titles/10300112.asp
1030-0481	http://www.rgssa.org.au/journal.html
1030-1887	http://www.publish.csiro.au/journals/asb/
1030-2646	http://www.aifs.gov.au/institute/pubs/fammats.html
1030-9616	http://info.emeraldinsight.com/products/journals/journals.htm?id=arj
1031-170X	http://www.sciencedirect.com/science/journal/1031170X
1031-3613	http://www.publish.csiro.au/journals/rfd/
1032-1195	http://www.engaust.com.au/magazines/ea/eabackissues.html
1032-3732	http://ach.sagepub.com/
1032-5298	http://www.foodaust.com.au/
1033-1522	http://www.printermags.com.au/
1033-2170	http://www.merga.net.au/publications/merj.php
1033-8306	http://www.forestrytas.com.au/publications/tasforests
1033-8330	http://www.nhaa.org.au/
1034-4810	http://www.blackwellpublishing.com/journal.asp?ref=1034-4810
1034-4942	http://ajc.maths.uq.edu.au/
1034-6775	http://www.ausimm.com.au/content/default.aspx?ID=99
1034-7674	http://www.health.nsw.gov.au/public-health/phb/phb.html
1034-912X	http://www.informaworld.com/openurl?genre=journal&issn=1034912X
1035-0330	http://www.informaworld.com/openurl?genre=journal&issn=10350330
1035-0772	http://journals.cambridge.org/CHA
1035-1132	http://devnet.anu.edu.au/bulletin.php
1035-1841	http://search.informit.com.au/browseJournalTitle;res=E-LIBRARY;issn=1035-1841
1035-3712	http://www.publish.csiro.au/journals/wr/
1035-6851	http://www.blackwellpublishing.com/journal.asp?ref=1035-6851
1035-7718	http://www.informaworld.com/openurl?genre=journal&issn=10357718
1035-7823	http://www.informaworld.com/openurl?genre=journal&issn=10357823
1036-0913	http://chiropractors.asn.au/Content/NavigationMenu/Publications/CJA/
1036-1073	http://www.healthpromotion.org.au/journal.php
1036-1146	http://www.informaworld.com/openurl?genre=journal&issn=10361146
1036-7128	http://www.bioline.org.br/au
1036-7314	http://www.sciencedirect.com/science/journal/10367314
1036-9872	http://www.publish.csiro.au/journals/trj/
1037-0544	http://www.springerlink.com/openurl.asp?genre=journal&issn=1037-0544
1037-1397	http://www.informaworld.com/openurl?genre=journal&issn=10371397
1037-1656	http://search.informit.com.au/browseJournalTitle;res=E-LIBRARY;issn=1037-1656
1037-2091	http://www.sciencedirect.com/science/journal/10372091
1037-2105	http://www.asohns.org.au/about/journal/index_html
1037-3748	http://www.asianshippingandworkboat.com/wbw/wbwindex.htm
1037-6178	http://www.contemporarynurse.com
1037-969X	http://www.altlj.org/
1038-1562	http://www.alea.edu.au/resources/AJLL
1038-1643	http://search.informit.com.au/browseJournalTitle;res=E-LIBRARY;issn=1038-1643
1038-2046	http://www.multilingual-matters.net/irgee/default.htm
1038-2097	http://wwwscience.murdoch.edu.au/centres/others/pcb/
1038-2569	http://search.informit.com.au/browseJournalTitle;res=E-LIBRARY;issn=1038-2569
1038-2909	http://www.equinoxpub.com/PB/
1038-3441	http://www.tandfonline.com/rlaw
1038-4871	http://www.blackwellpublishing.com/journal.asp?ref=1038-4871
1038-5282	http://www.blackwellpublishing.com/journal.asp?ref=1038-5282
1038-6807	http://www.appita.com.au/publications
1039-4788	http://elecpress.monash.edu.au/pnp/
1039-723X	http://psyche.cs.monash.edu.au/
1039-8562	http://www.informaworld.com/openurl?genre=journal&issn=10398562
1040-0397	http://www.interscience.wiley.com/jpages/1040-0397/
1040-0400	http://www.springeronline.com/journal/11224/about
1040-0419	http://leaonline.com/openurl?genre=journal&stitle=crj
1040-0435	http://www.resna.org/ProfResources/Publications/ATJournal.php
1040-0486	http://www.sciencedirect.com/science/journal/10400486
1040-0605	http://www.the-aps.org/publications/ajplung
1040-0656	http://muse.jhu.edu/journals/nwsa/
1040-1237	http://www.springeronline.com/journal/10442/about
1040-1334	http://leaonline.com/openurl?genre=journal&stitle=tlm
1040-1628	http://www.idea-group.com/journals/details.asp?id=199
1040-2004	http://www.informaworld.com/openurl?genre=journal&issn=10402004
1040-2446	http://content.wkhealth.com/linkback/openurl?issn=1040-2446
1040-2519	http://arjournals.annualreviews.org/openurl?genre=journal&stitle=arplant
1040-2608	http://www.sciencedirect.com/science/journal/10402608
1040-2659	http://www.informaworld.com/openurl?genre=journal&issn=10402659
1040-3108	http://www.interscience.wiley.com/jpages/1040-3108/
1040-3590	http://www.apa.org/journals/pas.html
1040-452X	http://www.interscience.wiley.com/jpages/1040-452X/
1040-4651	http://www.plantcell.org
1040-5488	http://content.wkhealth.com/linkback/openurl?issn=1040-5488
1040-550X	http://www.interscience.wiley.com/jpages/1040-550X/
1040-6182	http://www.sciencedirect.com/science/journal/10406182
1040-6190	http://www.sciencedirect.com/science/journal/10406190
1040-6387	http://www.jvdi.org/
1040-6638	http://www.informaworld.com/openurl?genre=journal&issn=10406638
1040-726X	http://www.springeronline.com/journal/10648/about
1040-7278	http://www.springeronline.com/journal/10876/about
1040-7286	http://www.springerlink.com/openurl.asp?genre=journal&issn=1040-7286
1040-7294	http://www.springerlink.com/openurl.asp?genre=journal&issn=1040-7294
1040-7308	http://www.springeronline.com/journal/11065/about
1040-7340	http://www.planning.org/pasmemo/index.htm
1040-7383	http://www.sciencedirect.com/science/journal/10407383
1040-7391	http://differences.dukejournals.org/
1040-7413	http://leaonline.com/openurl?genre=journal&stitle=eco
1040-7421	http://www.ncsu.edu/meridian/
1040-7685	http://www.interscience.wiley.com/jpages/1040-7685/
1040-7782	http://www.informaworld.com/openurl?genre=journal&issn=10407782
1040-7790	http://www.informaworld.com/openurl?genre=journal&issn=10407790
1040-7820	http://www.mining-journal.com/coal_magazine/coal_mag_home.aspx
1040-8347	http://www.informaworld.com/openurl?genre=journal&issn=10408347
1040-8363	http://www.informaworld.com/openurl?genre=journal&issn=10408363
1040-8371	http://www.informaworld.com/openurl?genre=journal&issn=10408371
1040-8398	http://www.informaworld.com/openurl?genre=journal&issn=10408398
1040-8401	http://www.edata-center.com/journals/2ff21abf44b19838.html
1040-841X	http://www.informaworld.com/openurl?genre=journal&issn=1040841X
1040-8428	http://www.sciencedirect.com/science/journal/10408428
1040-8436	http://www.informaworld.com/openurl?genre=journal&issn=10408436
1040-8444	http://www.informaworld.com/openurl?genre=journal&issn=10408444
1040-8460	http://www.marketingpower.com/live/content.php?Item_ID=1051
1040-8703	http://content.wkhealth.com/linkback/openurl?issn=1040-8703
1040-8711	http://content.wkhealth.com/linkback/openurl?issn=1040-8711
1040-872X	http://content.wkhealth.com/linkback/openurl?issn=1040-872X
1040-8738	http://content.wkhealth.com/linkback/openurl?issn=1040-8738
1040-8746	http://content.wkhealth.com/linkback/openurl?issn=1040-8746
1040-8800	http://content.wkhealth.com/linkback/openurl?issn=1040-8800
1040-9165	http://spectrum.diabetesjournals.org/
1040-9238	http://www.crbmb.com
1040-9564	http://www.meteo-intergate.com/journal/journal-archive_cu6jastr.html
1041-0236	http://leaonline.com/openurl?genre=journal&stitle=hc
1041-1135	http://ieeexplore.ieee.org/servlet/opac?punumber=68
1041-1232	http://www.growthdevelaging.org/
1041-2344	http://www.ashrae.org/publications/page/158
1041-2905	http://www.perfumerflavorist.com/jeor
1041-2972	http://www.blackwellpublishing.com/journal.asp?ref=1041-2972
1041-3200	http://www.informaworld.com/openurl?genre=journal&issn=10413200
1041-3235	http://www.americanclinicallaboratory.com/
1041-3499	http://www.us.elsevierhealth.com/product.jsp?isbn=10413499
1041-3545	http://www.springerlink.com/openurl.asp?genre=journal&issn=1041-3545
1041-3766	http://www.cosderm.com/
1041-4347	http://ieeexplore.ieee.org/servlet/opac?punumber=69
1041-5505	http://pubs.healtheffects.org/
1041-6080	http://www.sciencedirect.com/science/journal/10416080
1041-6102	http://journals.cambridge.org/action/displayJournal?jid=IPG
1041-696X	http://www.prcpublishingcorp.com/catalog/reporter/0141-696X.asp
1041-7060	http://www.sciencedirect.com/science/journal/10417060
1041-7826	http://www.us.elsevierhealth.com/product.jsp?isbn=10417826
1041-7915	http://www.infotoday.com/cilmag/
1041-794X	http://www.informaworld.com/openurl?genre=journal&issn=1041794X
1041-7958	http://www.americanmachinist.com/
1041-9918	http://content.wkhealth.com/linkback/openurl?issn=1041-9918
1042-0150	http://www.informaworld.com/openurl?genre=journal&issn=10420150
1042-0533	http://www.interscience.wiley.com/jpages/1042-0533/
1042-0711	http://www.advancedimagingpro.com/publication/pub.jsp
1042-0940	http://www.informaworld.com/openurl?genre=journal&issn=10420940
1042-0967	http://www.interscience.wiley.com/jpages/1042-0967/
1042-1629	http://www.aect.org/Intranet/Publications/index.asp
1042-1882	http://www.hopkinsafter50.com/
1042-2587	http://www.blackwellpublishing.com/journal.asp?ref=1042-2587
1042-2722	http://www.montagemedia.com/030MMP_A.html
1042-296X	http://ieeexplore.ieee.org/servlet/opac?punumber=70
1042-3192	http://www.sciencedirect.com/science/journal/10423192
1042-346X	http://www.laserinstitute.org/subscriptions/jla/
1042-3680	http://www.sciencedirect.com/science/journal/10423680
1042-3699	http://www.sciencedirect.com/science/journal/10423699
1042-3915	http://jfe.sagepub.com/
1042-3931	http://www.medscape.com/viewpublication/101_index
1042-4067	http://www.liebertonline.com/gyn
1042-4431	http://www.sciencedirect.com/science/journal/10424431
1042-444X	http://www.sciencedirect.com/science/journal/1042444X
1042-5179	http://www.informaworld.com/openurl?genre=journal&issn=10425179
1042-6507	http://www.informaworld.com/openurl?genre=journal&issn=10426507
1042-6914	http://www.informaworld.com/openurl?genre=journal&issn=10426914
1042-7147	http://www.interscience.wiley.com/jpages/1042-7147/
1042-7163	http://www.interscience.wiley.com/jpages/1042-7163/
1042-7201	http://www.forensicsciencereview.com
1042-7260	http://apt.allenpress.com/aptonline/?request=get-moreinfo&issn=1042-7260
1042-752X	http://www.sciencedirect.com/science/journal/1042752X
1042-7961	http://muse.jhu.edu/journals/jowh/
1042-8143	http://www.sciencedirect.com/science/journal/10428143
1042-8194	http://www.informaworld.com/openurl?genre=journal&issn=10428194
1042-895X	http://content.wkhealth.com/linkback/openurl?issn=1042-895X
1042-9247	http://www.asem.org/publications/index.html
1042-9573	http://www.sciencedirect.com/science/journal/10429573
1042-9670	http://ap.psychiatryonline.org/
1042-9832	http://www.interscience.wiley.com/jpages/1042-9832/
1043-0342	http://www.liebertonline.com/hum
1043-0652	http://www.aga.org/Pubs/magazine/
1043-0679	http://www.sciencedirect.com/science/journal/10430679
1043-1489	http://www.sciencedirect.com/science/journal/10431489
1043-1543	http://aids-clinical-care.jwatch.org/
1043-1802	http://pubs.acs.org/journals/bcches/index.html
1043-1810	http://www.sciencedirect.com/science/journal/10431810
1043-2256	http://www.cda.org/publications/journal_of_the_california_dental_association
1043-254X	http://www.ingentaconnect.com/content/adha/jdh
1043-2760	http://www.sciencedirect.com/science/journal/10432760
1043-321X	http://www.sciencedirect.com/science/journal/1043321X
1043-4046	http://www.the-aps.org/publications/advan
1043-4062	http://www.springeronline.com/journal/10602/about
1043-4070	http://muse.jhu.edu/journals/sex/
1043-4526	http://www.sciencedirect.com/science/bookseries/10434526
1043-4534	http://www.huh.harvard.edu/publications/
1043-4542	http://jpo.sagepub.com/
1043-4631	http://rss.sagepub.com/
1043-4666	http://www.sciencedirect.com/science/journal/10434666
1043-4682	http://www.sciencedirect.com/science/journal/10434682
1043-5239	http://www.textiletopics.ttu.edu/
1043-6596	http://tcn.sagepub.com/
1043-6618	http://www.sciencedirect.com/science/journal/10436618
1043-6871	http://csdl2.computer.org/persagen/DLPublication.jsp?pubtype=p&acronym=lics
1043-7347	http://www3.interscience.wiley.com/cgi-bin/jhome/38226
1043-7398	http://asmedl.aip.org/ElectronicPackaging/
1043-7797	http://www.cswe.org/CSWE/publications/journal/
1043-8092	http://www.laserfocusworld.com/issue/current.html
1043-8599	http://www.informaworld.com/openurl?genre=journal&issn=10438599
1043-898X	http://muse.jhu.edu/journals/cp/
1043-9463	http://www.informaworld.com/openurl?genre=journal&issn=10439463
1043-9471	http://www.sciencedirect.com/science/bookseries/10439471
1043-951X	http://www.sciencedirect.com/science/journal/1043951X
1043-9862	http://ccj.sagepub.com/
1044-0283	http://www.sciencedirect.com/science/journal/10440283
1044-0305	http://www.elsevier.com/locate/issn/10440305
1044-1549	http://ajrcmb.atsjournals.org/
1044-2057	http://www.utpjournals.com/diaspora/diaspora.html
1044-2073	http://www.ingentaselect.com/rpsv/cw/proedcw/10442073/contp1.htm
1044-3746	http://www.allbusiness.com/instant-small-commercial-printer/may-2006/4090693-1.html
1044-3894	http://www.familiesinsociety.org/
1044-3983	http://content.wkhealth.com/linkback/openurl?issn=1044-3983
1044-4017	http://www.jcrinc.com/subscribers/perspectives.asp?durki=27
1044-4068	http://emeraldinsight.com/ijcma.htm
1044-4122	http://www.svunet.org/JVU/index.htm
1044-4300	http://www.baywood.com/Journals/PreviewJournals.asp?Id=1044-4300
1044-4386	http://slpr.stanford.edu/
1044-5005	http://www.sciencedirect.com/science/journal/10445005
1044-5110	http://www.edata-center.com/journals/6a7c7e10642258cc.html
1044-5323	http://www.sciencedirect.com/science/journal/10445323
1044-5463	http://www.liebertonline.com/cap
1044-5498	http://www.liebertonline.com/dna
1044-5765	http://www.sciencedirect.com/science/journal/10445765
1044-5773	http://www.sciencedirect.com/science/journal/10445773
1044-5781	http://www.sciencedirect.com/science/journal/10445781
1044-579X	http://www.sciencedirect.com/science/journal/1044579X
1044-5803	http://www.sciencedirect.com/science/journal/10445803
1044-6419	http://www.law.csuohio.edu/currentstudents/studentorg/jlh/
1044-6672	http://www.informaworld.com/openurl?genre=journal&issn=10446672
1044-677X	http://nvl.nist.gov/nvl3.cfm?doc_id=89&s_id=117
1044-7318	http://leaonline.com/openurl?genre=journal&stitle=ijhc
1044-7431	http://www.sciencedirect.com/science/journal/10447431
1044-758X	http://www.bfls.com/
1044-789X	http://www.ddj.com/
1044-7946	http://www.medscape.com/viewpublication/102_index
1044-8004	http://www.interscience.wiley.com/jpages/1044-8004/
1044-9167	http://www.ahcpub.com/products_and_services/?prid=306
1044-9493	http://www.wef.org/ScienceTechnologyResources/Publications/WET/
1044-9523	http://cgd.aacrjournals.org/
1044-9612	http://infotrek.er.usgs.gov/pubs/
1045-0300	http://www.journals.berghahnbooks.com/gps/
1045-0343	http://www.worlddredging.com/
1045-0483	http://www.ifai.com/Awning/FabricArchitecturemagazine.cfm
1045-1056	http://www.sciencedirect.com/science/journal/10451056
1045-1064	http://scholar.lib.vt.edu/ejournals/JTE/
1045-1870	http://www2.us.elsevierhealth.com/inst/serve?db=home&id=spid
1045-2249	http://beheco.oxfordjournals.org/
1045-2257	http://www.interscience.wiley.com/jpages/1045-2257/
1045-2354	http://www.sciencedirect.com/science/journal/10452354
1045-2699	http://www.interscience.wiley.com/jpages/1045-2699/
1045-3172	http://www.blackwellpublishing.com/journal.asp?ref=1045-3172
1045-3695	http://www.pittstate.edu/econ/jmi.html
1045-3830	http://www.atypon-link.com/openurl?genre=journal&stitle=scpq
1045-3873	http://www.blackwellpublishing.com/journal.asp?ref=1045-3873
1045-389X	http://jim.sagepub.com/
1045-4403	http://www.edata-center.com/journals/6dbf508d3b17c437.html
1045-4411	http://crobm.iadrjournals.org
1045-4438	http://www.tandf.co.uk/journals/titles/1045-4438.asp
1045-4446	http://www.informaworld.com/smpp/title~db=all~content=t792304003
1045-4527	http://www.sciencedirect.com/science/journal/10454527
1045-5736	http://muse.jhu.edu/journals/jod/
1045-5752	http://www.informaworld.com/openurl?genre=journal&issn=10455752
1045-6007	http://muse.jhu.edu/journals/jwh/
1045-6740	http://www.interscience.wiley.com/jpages/1045-6740/
1045-6767	http://www.springer.com/journal/12110/about
1045-7097	http://www.heldref.org/pps.php
1045-7828	http://www.allertonpress.com/journals/jst.htm
1045-8077	http://www.urisa.org/urisajournal
1045-9219	http://ieeexplore.ieee.org/servlet/opac?punumber=71
1045-9227	http://ieeexplore.ieee.org/servlet/opac?punumber=72
1045-9243	http://ieeexplore.ieee.org/servlet/opac?punumber=74
